asr,diar,method,clip_id,language,duration,n_speakers,speakers,overlap_frac_of_speech,overlap,hyp_missing,WER,cpWER,WDER,DER,JER,DER_ctrl,JER_ctrl,n_units,n_applied,n_words_relabelled,rogue,wer_errors,wer_len,cp_errors,cp_len,wder_errors,wder_len,err_miss_sec,err_fa_sec,err_conf_sec,ref_speech_sec,sys,sys_ctrl
indicconformer_free,pyannote31,rule,RWTmftezCwI__000000000_000060000,Malayalam,60.0000,2,2,0.0244,mid (2.2%-7.0%],False,89.0756,89.0756,23.8806,17.1761,21.7348,17.1761,21.7348,4.0000,0.0000,0.0000,False,106.0000,119.0000,106.0000,119.0000,16.0000,67.0000,5.7510,2.2670,1.9510,58.0400,indicconformer_free__pyannote31+rule,indicconformer_free__pyannote31
indicconformer_free,pyannote31,rule,RZUZyvRzi80__000000000_000336000,Punjabi,336.0000,4,4,0.0001,low (<=2.2%),False,83.7788,84.1475,5.3533,2.2160,2.4239,2.2160,2.4239,10.0000,0.0000,0.0000,False,909.0000,1085.0000,913.0000,1085.0000,50.0000,934.0000,3.5610,2.8750,0.7360,323.6400,indicconformer_free__pyannote31+rule,indicconformer_free__pyannote31
indicconformer_free,pyannote31,rule,SZ7ay4OjfAE__000000000_000897000,Telugu,897.0000,5,5+,0.1794,high (>7.0%),False,96.1556,96.8504,46.3547,42.4965,58.4552,40.6010,55.1419,145.0000,37.0000,39.0000,False,2076.0000,2159.0000,2091.0000,2159.0000,426.0000,919.0000,132.7160,34.1420,263.0280,1011.5800,indicconformer_free__pyannote31+rule,indicconformer_free__pyannote31
indicconformer_free,pyannote31,rule,T3I2T-cfhG4__000160000_000210000,Devanagari (hi/mr),50.0000,2,2,0.0000,low (<=2.2%),False,83.6207,83.6207,0.0000,12.5548,14.2157,12.5548,14.2157,8.0000,0.0000,0.0000,False,97.0000,116.0000,97.0000,116.0000,0.0000,98.0000,1.9800,3.0200,0.8970,46.9700,indicconformer_free__pyannote31+rule,indicconformer_free__pyannote31
indicconformer_free,pyannote31,rule,TU3M6wSQV_g__000099000_000171000,Telugu,72.0000,2,2,0.0451,mid (2.2%-7.0%],False,91.6667,93.0556,11.8644,20.1945,41.3806,19.6606,37.9377,10.0000,3.0000,6.0000,False,198.0000,216.0000,201.0000,216.0000,14.0000,118.0000,3.7000,4.1930,7.1620,74.5500,indicconformer_free__pyannote31+rule,indicconformer_free__pyannote31
indicconformer_free,pyannote31,rule,Tlha36rSd5o__000240000_000374000,Tamil,134.0000,2,2,0.0000,low (<=2.2%),False,91.5094,92.1384,2.4242,16.9409,13.9233,16.9409,13.9233,13.0000,1.0000,2.0000,False,291.0000,318.0000,293.0000,318.0000,4.0000,165.0000,12.3840,7.8530,0.9510,125.0700,indicconformer_free__pyannote31+rule,indicconformer_free__pyannote31
indicconformer_free,pyannote31,rule,TrPnW5kLAyQ__000093000_000513000,Devanagari (hi/mr),420.0000,4,4,0.0501,mid (2.2%-7.0%],False,87.8071,87.9891,8.5227,26.1556,30.4529,25.2201,28.0699,61.0000,14.0000,24.0000,False,965.0000,1099.0000,967.0000,1099.0000,60.0000,704.0000,61.1570,21.6280,20.4330,394.6300,indicconformer_free__pyannote31+rule,indicconformer_free__pyannote31
indicconformer_free,pyannote31,rule,U_EHjxThUgc__000181000_000289000,Bengali,108.0000,3,3,0.0529,mid (2.2%-7.0%],False,84.6154,85.6187,5.6075,15.1323,18.4213,15.1323,18.4213,5.0000,0.0000,0.0000,False,253.0000,299.0000,256.0000,299.0000,12.0000,214.0000,7.4260,4.6940,4.8660,112.2500,indicconformer_free__pyannote31+rule,indicconformer_free__pyannote31
indicconformer_free,pyannote31,rule,VHlIFsHPWbk__000023000_000470000,Odia,447.0000,4,4,0.0269,mid (2.2%-7.0%],False,92.1746,91.9488,7.6693,9.7016,12.9128,9.7016,12.9128,29.0000,4.0000,5.0000,False,1225.0000,1329.0000,1222.0000,1329.0000,77.0000,1004.0000,14.7750,11.8520,16.9120,448.7800,indicconformer_free__pyannote31+rule,indicconformer_free__pyannote31
indicconformer_free,pyannote31,rule,VKY0uuZ6Om8__000575000_000935000,Devanagari (hi/mr),360.0000,3,3,0.1718,high (>7.0%),False,88.1151,88.3937,14.4599,45.9468,54.8909,44.6164,53.6007,59.0000,16.0000,24.0000,False,949.0000,1077.0000,952.0000,1077.0000,83.0000,574.0000,75.2310,39.0420,78.4140,419.3700,indicconformer_free__pyannote31+rule,indicconformer_free__pyannote31
indicconformer_free,pyannote31,rule,VY_4x1scS-Y__000013000_000121000,Tamil,108.0000,4,4,0.0427,mid (2.2%-7.0%],False,96.7262,96.7262,20.0000,37.4217,48.4083,38.3055,49.0263,12.0000,2.0000,2.0000,False,325.0000,336.0000,325.0000,336.0000,16.0000,80.0000,8.3650,4.6510,28.4360,110.7700,indicconformer_free__pyannote31+rule,indicconformer_free__pyannote31
indicconformer_free,sortformer_stream,baseline,0AEEA8NyVwY__000011000_000609000,Devanagari (hi/mr),598.0000,3,3,0.0047,low (<=2.2%),False,81.2453,81.3203,4.3067,5.9075,6.6698,5.9075,6.6698,,,,,1083.0000,1333.0000,1084.0000,1333.0000,41.0000,952.0000,16.4500,16.0800,0.8000,564.2000,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,0SoItGfM_sY__000007000_000088000,Kannada,81.0000,5,5+,0.0000,low (<=2.2%),False,96.9697,102.4242,16.6667,38.7466,69.8914,38.7466,69.1900,,,,,160.0000,165.0000,169.0000,165.0000,23.0000,138.0000,4.7700,8.7600,13.5500,69.8900,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,0VEwL9XZ0LY__000261000_000557000,Devanagari (hi/mr),296.0000,2,2,0.0355,mid (2.2%-7.0%],False,69.9885,92.0962,46.2392,54.2840,70.9802,55.1412,71.5041,,,,,611.0000,873.0000,804.0000,873.0000,375.0000,811.0000,35.1600,18.6200,103.2800,289.3300,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,0esIFSOAcFs__000000000_000913000,Gujarati,913.0000,3,3,0.0232,mid (2.2%-7.0%],False,94.0320,95.3057,36.7953,38.4429,55.0307,38.6071,55.1276,,,,,2584.0000,2748.0000,2619.0000,2748.0000,496.0000,1348.0000,29.7500,5.8500,320.2200,925.5800,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,0p6cktLGIfY__000012000_000930000,Gujarati,918.0000,6,5+,0.0329,mid (2.2%-7.0%],False,95.3642,95.4811,20.9234,42.9051,67.9688,42.4792,67.4452,,,,,2448.0000,2567.0000,2451.0000,2567.0000,213.0000,1018.0000,122.7900,111.0800,122.8000,831.3000,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,13VBh0Z6QmE__000000000_000904000,Tamil,904.0000,4,4,0.0290,mid (2.2%-7.0%],False,99.4398,99.5198,56.0440,38.9108,46.6829,43.3140,54.1596,,,,,2485.0000,2499.0000,2487.0000,2499.0000,102.0000,182.0000,26.9700,22.3600,295.8400,887.0800,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,1LFl5JEipII__000000000_000597000,Bengali,597.0000,5,5+,0.1006,high (>7.0%),False,97.6101,98.4906,66.8896,63.9694,77.0427,64.1841,77.0263,,,,,1552.0000,1590.0000,1566.0000,1590.0000,200.0000,299.0000,81.4800,25.7200,271.3200,591.7200,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,2HGP34TNvjg__000084000_000194000,Odia,110.0000,2,2,0.0128,low (<=2.2%),False,93.9189,111.1486,38.3621,56.8445,63.1952,56.8445,63.1952,,,,,278.0000,296.0000,329.0000,296.0000,89.0000,232.0000,6.4300,7.8800,43.6600,101.9800,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,2LN6vb7EBn0__000098000_000394000,Tamil,296.0000,3,3,0.0238,mid (2.2%-7.0%],False,99.0679,99.2011,62.5000,55.0737,67.0634,56.2729,66.9059,,,,,744.0000,751.0000,745.0000,751.0000,25.0000,40.0000,10.2900,28.0500,119.6500,286.8700,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,2T4pjueLrsk__000677000_001290000,Gujarati,613.0000,4,4,0.0342,mid (2.2%-7.0%],False,97.6664,98.1417,55.1282,68.0935,72.3583,68.4044,72.4456,,,,,2260.0000,2314.0000,2271.0000,2314.0000,301.0000,546.0000,93.8100,66.2300,210.1300,543.6200,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,2gGHQgj9yno__000000000_000099000,Gujarati,99.0000,4,4,0.0798,high (>7.0%),False,97.8947,97.8947,33.8983,30.9519,44.4393,35.5238,53.3664,,,,,279.0000,285.0000,279.0000,285.0000,20.0000,59.0000,14.6200,8.5200,6.5800,96.0200,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,2iMXYxBTwbM__000339000_000401000,Devanagari (hi/mr),62.0000,3,3,0.1275,high (>7.0%),False,95.7447,95.7447,55.5556,81.6001,80.7524,83.8585,80.1740,,,,,180.0000,188.0000,180.0000,188.0000,25.0000,45.0000,14.4100,15.9200,16.2800,57.1200,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,37dND_0r6S8__000060000_000222000,Tamil,162.0000,2,2,0.0896,high (>7.0%),False,100.0000,100.0000,0.0000,48.4448,53.7377,48.4804,54.4176,,,,,557.0000,557.0000,557.0000,557.0000,0.0000,3.0000,17.6900,22.6500,41.4300,168.7900,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,4Qg2jWP6_T0__000136000_000202000,Punjabi,66.0000,3,3,0.2093,high (>7.0%),False,98.8722,99.2481,78.2609,74.8544,74.9040,80.1676,77.1701,,,,,263.0000,266.0000,264.0000,266.0000,72.0000,92.0000,11.5700,15.7300,25.3900,70.3900,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,6-726qTlYeg__000102000_000162000,Malayalam,60.0000,2,2,0.1610,high (>7.0%),False,98.5981,98.5981,55.1724,45.1831,49.0809,63.4889,63.3630,,,,,211.0000,214.0000,211.0000,214.0000,48.0000,87.0000,7.9500,10.2900,13.2300,69.6500,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,6ZeRgvDHwcI__000006000_000100000,Gujarati,94.0000,2,2,0.0125,low (<=2.2%),False,95.2381,96.2963,35.0649,64.7709,58.8969,70.0790,65.1443,,,,,180.0000,189.0000,182.0000,189.0000,27.0000,77.0000,24.2900,10.5100,6.2000,63.3000,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,6f6TLzlP8Wk__000082000_000144000,Punjabi,62.0000,2,2,0.0510,mid (2.2%-7.0%],False,99.1525,99.1525,49.5652,55.1367,59.8394,55.6801,59.8861,,,,,234.0000,236.0000,234.0000,236.0000,57.0000,115.0000,6.4300,7.6100,18.4300,58.8900,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,7L4gi7Ncc0s__000090000_000148000,Malayalam,58.0000,2,2,0.0000,low (<=2.2%),False,100.0000,100.8000,5.7377,16.6876,24.1904,16.6876,24.1904,,,,,125.0000,125.0000,126.0000,125.0000,7.0000,122.0000,4.0800,2.3200,2.8900,55.6700,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,7WhVNRHbjIY__000091000_001089000,Tamil,998.0000,5,5+,0.0133,low (<=2.2%),False,97.7035,97.8243,34.6369,32.2150,42.4606,31.8447,40.4394,,,,,2425.0000,2482.0000,2428.0000,2482.0000,124.0000,358.0000,14.7000,25.7700,280.6100,996.6800,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,7YfsQPYY-W0__000351000_000411000,Odia,60.0000,2,2,0.1219,high (>7.0%),False,99.5192,99.5192,36.6667,56.0778,59.4626,55.5175,58.4923,,,,,207.0000,208.0000,207.0000,208.0000,11.0000,30.0000,8.6900,8.9100,18.4300,64.2500,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,7c9ePKgqams__000299000_000869000,Telugu,570.0000,4,4,0.0055,low (<=2.2%),False,91.1958,107.1616,61.7671,54.9483,76.5204,54.5688,76.2944,,,,,1388.0000,1522.0000,1631.0000,1522.0000,748.0000,1211.0000,18.3200,23.3900,262.3300,553.3200,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,7k-xDqNjESc__000073000_000981000,Malayalam,908.0000,4,4,0.0421,mid (2.2%-7.0%],False,92.4520,95.4891,24.3109,44.7209,71.0072,45.4038,71.4283,,,,,2070.0000,2239.0000,2138.0000,2239.0000,441.0000,1814.0000,89.0100,87.5700,224.8300,897.5900,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,83gP2vLH7UY__000255000_002005000,Devanagari (hi/mr),1750.0000,5,5+,0.2022,high (>7.0%),False,86.8081,96.1890,68.1550,71.7330,79.6293,72.3305,79.2267,,,,,5034.0000,5799.0000,5578.0000,5799.0000,2198.0000,3225.0000,273.1400,197.8300,994.9800,2043.6200,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,86mMTUeDiR8__000181000_001079000,Bengali,898.0000,5,5+,0.0517,mid (2.2%-7.0%],False,96.3226,97.2420,40.0000,57.2642,72.1340,56.7114,71.7341,,,,,2305.0000,2393.0000,2327.0000,2393.0000,298.0000,745.0000,103.0500,97.8900,270.4300,823.1500,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,87Zbup3ohcw__000106000_000445000,Tamil,339.0000,4,4,0.0152,low (<=2.2%),False,91.3218,95.1936,46.0123,39.3128,62.5900,39.3128,62.5772,,,,,684.0000,749.0000,713.0000,749.0000,150.0000,326.0000,18.3500,18.2400,89.2700,320.1500,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,8Ve4SWhlrrA__000000000_000070000,Odia,70.0000,2,2,0.0000,low (<=2.2%),False,90.9774,93.2331,3.7879,4.8895,38.0981,4.8895,38.0981,,,,,121.0000,133.0000,124.0000,133.0000,5.0000,132.0000,0.0800,1.5400,1.5000,63.8100,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,8mvORuRHw2U__000000000_001197000,Gujarati,1197.0000,4,4,0.0417,mid (2.2%-7.0%],False,94.9885,96.1913,53.5971,57.5958,66.9783,57.7451,67.0884,,,,,3317.0000,3492.0000,3359.0000,3492.0000,596.0000,1112.0000,69.0400,70.6000,528.0800,1159.3200,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,8o7jKmq6HsM__000030000_001770000,Devanagari (hi/mr),1740.0000,6,5+,0.0471,mid (2.2%-7.0%],False,89.7638,95.5381,55.8869,60.8167,74.0458,60.8654,74.0074,,,,,4104.0000,4572.0000,4368.0000,4572.0000,1087.0000,1945.0000,108.7500,43.4100,922.6300,1767.2600,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,8pkp-lpMJP0__000326000_000926000,Telugu,600.0000,8,5+,0.2032,high (>7.0%),False,95.7655,96.6124,38.3978,44.9302,75.2414,47.8320,76.4475,,,,,1470.0000,1535.0000,1483.0000,1535.0000,278.0000,724.0000,112.0700,35.5000,165.3600,696.4800,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,8r2Nltl0W4o__000259000_000320000,Punjabi,61.0000,2,2,0.0227,mid (2.2%-7.0%],False,89.7233,90.5138,1.1976,25.5386,61.0984,17.1189,56.9016,,,,,227.0000,253.0000,229.0000,253.0000,2.0000,167.0000,3.0300,2.1800,10.3200,60.8100,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,90uAd6xpTPo__000016000_000408000,Devanagari (hi/mr),392.0000,4,4,0.0067,low (<=2.2%),False,92.2442,118.8119,52.0087,52.6412,75.4310,52.6412,75.4310,,,,,1118.0000,1212.0000,1440.0000,1212.0000,479.0000,921.0000,11.4100,10.0700,171.0500,365.7400,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,9Aw8kg8w5Xo__000000000_000083000,Telugu,83.0000,4,4,0.0216,low (<=2.2%),False,93.4673,104.5226,24.2424,16.2433,56.5729,24.0474,62.7193,,,,,186.0000,199.0000,208.0000,199.0000,32.0000,132.0000,2.1700,1.8500,9.2800,81.8800,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,9_GMxc_JjyI__000236000_000368000,Kannada,132.0000,2,2,0.0602,mid (2.2%-7.0%],False,94.0701,94.8787,13.7124,19.1479,47.1646,18.7777,46.2809,,,,,349.0000,371.0000,352.0000,371.0000,41.0000,299.0000,9.3500,5.6500,11.3800,137.7700,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,ARCKJrGkITw__000014000_000496000,Telugu,482.0000,3,3,0.0844,high (>7.0%),False,87.3455,96.0727,42.9557,48.1049,58.5320,48.3339,58.2529,,,,,1201.0000,1375.0000,1321.0000,1375.0000,436.0000,1015.0000,48.2200,25.5600,169.9100,506.5800,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,ARZl7LT0UC0__000073000_000130000,Telugu,57.0000,3,3,0.0905,high (>7.0%),False,98.6928,98.6928,35.8209,27.9089,43.4513,27.9089,43.4513,,,,,151.0000,153.0000,151.0000,153.0000,24.0000,67.0000,4.2900,3.6800,9.1800,61.4500,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,A_dohDOK6Ic__000000000_000600000,Devanagari (hi/mr),600.0000,3,3,0.0048,low (<=2.2%),False,92.5096,96.2821,35.2811,36.4982,50.9283,36.6418,51.4429,,,,,1692.0000,1829.0000,1761.0000,1829.0000,320.0000,907.0000,11.3800,11.2300,188.4300,578.2200,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,B2ScTgeIIck__000117000_000180000,Odia,63.0000,2,2,0.0879,high (>7.0%),False,97.7011,97.1264,28.1250,30.2612,35.1282,31.1018,34.9235,,,,,170.0000,174.0000,169.0000,174.0000,27.0000,96.0000,5.4700,5.7700,8.9200,66.6200,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,BGAAfht5dYw__000000000_000612000,Gujarati,612.0000,4,4,0.1350,high (>7.0%),False,97.9572,98.0998,49.4253,33.5180,55.4242,35.9229,56.9192,,,,,2062.0000,2105.0000,2065.0000,2105.0000,215.0000,435.0000,53.9000,30.3100,143.2500,678.6200,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,BYLcUGNB_zM__000020000_001387000,Kannada,1367.0000,4,4,0.0054,low (<=2.2%),False,94.5543,97.9312,10.7614,14.9834,22.2950,14.9413,22.1532,,,,,3108.0000,3287.0000,3219.0000,3287.0000,318.0000,2955.0000,36.9000,19.6100,142.9500,1331.2100,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,Bngfppo1QtA__000028000_000927000,Telugu,899.0000,5,5+,0.1261,high (>7.0%),False,96.3355,97.9235,42.5261,60.9501,67.3965,62.1606,67.0445,,,,,2366.0000,2456.0000,2405.0000,2456.0000,367.0000,863.0000,132.4600,150.1100,328.6800,1002.8700,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,CO_8ppdzq9U__000000000_000695000,Tamil,695.0000,4,4,0.0186,low (<=2.2%),False,94.3432,110.3080,74.7381,62.2559,79.8385,62.5088,79.9012,,,,,1501.0000,1591.0000,1755.0000,1591.0000,642.0000,859.0000,13.7200,24.4200,367.9800,652.3400,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,Cku_X_SL7qU__000060000_000660000,Gujarati,600.0000,3,3,0.1022,high (>7.0%),False,99.0439,99.2126,44.4444,65.1484,53.2323,68.5691,56.0827,,,,,1761.0000,1778.0000,1764.0000,1778.0000,156.0000,351.0000,78.9500,183.5100,60.9300,496.3900,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,DPmew0didIM__000191000_000512000,Telugu,321.0000,5,5+,0.0620,mid (2.2%-7.0%],False,96.6146,96.7448,24.6465,45.6736,63.6738,45.8359,62.6784,,,,,742.0000,768.0000,743.0000,768.0000,122.0000,495.0000,32.5700,29.0500,87.5500,326.6000,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,EmsKkNN2Me4__000035000_000095000,Malayalam,60.0000,2,2,0.0471,mid (2.2%-7.0%],False,97.7654,97.7654,51.8519,50.1566,60.0106,50.8159,60.1026,,,,,175.0000,179.0000,175.0000,179.0000,42.0000,81.0000,3.0100,6.0100,21.4100,60.6700,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,ExGJodnzocM__000212000_000527000,Devanagari (hi/mr),315.0000,4,4,0.0133,low (<=2.2%),False,95.9518,96.8992,51.1392,41.8604,57.7247,39.9877,55.3637,,,,,1114.0000,1161.0000,1125.0000,1161.0000,202.0000,395.0000,9.6200,10.7400,109.2900,309.7200,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,F2uXav-wriA__000000000_000907000,Devanagari (hi/mr),907.0000,4,4,0.0336,mid (2.2%-7.0%],False,92.6582,107.8843,40.7228,38.5846,49.0929,40.7139,52.2939,,,,,2562.0000,2765.0000,2983.0000,2765.0000,755.0000,1854.0000,52.3200,12.7400,287.2100,912.9800,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,FDMf9ApmoNU__000016000_000686000,Bengali,670.0000,4,4,0.0882,high (>7.0%),False,96.5269,96.8862,32.1063,39.7114,53.3759,40.3114,53.6345,,,,,1612.0000,1670.0000,1618.0000,1670.0000,157.0000,489.0000,86.6300,71.1600,92.4000,630.0200,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,G6qzg93FxwE__000021000_000116000,Gujarati,95.0000,2,2,0.0061,low (<=2.2%),False,86.5169,86.5169,3.4014,6.6645,7.8049,6.6645,7.8049,,,,,231.0000,267.0000,231.0000,267.0000,5.0000,147.0000,3.6400,1.9700,0.5900,93.0300,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,GEc_sS2KWo8__000096000_000290000,Gujarati,194.0000,4,4,0.0378,mid (2.2%-7.0%],False,97.4903,98.2625,27.0042,39.9893,62.3871,43.3673,65.1427,,,,,505.0000,518.0000,509.0000,518.0000,64.0000,237.0000,18.2500,15.3500,26.4200,150.0900,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,GfFLEIAAumk__000090000_000163000,Bengali,73.0000,2,2,0.0285,mid (2.2%-7.0%],False,95.8333,95.8333,10.1266,19.1602,26.4371,19.1602,26.1969,,,,,207.0000,216.0000,207.0000,216.0000,8.0000,79.0000,3.2400,2.9700,7.8900,73.5900,sortformer_stream,indicconformer_free__sortformer_stream
indicconformer_free,sortformer_stream,baseline,Gq45evw6ytY__000597000_001464000,Odia,867.0000,3,3,0.0869,high (>7.0%),False,97.0438,97.8102,53.3493,59.2641,71.4243,58.5975,70.6645,,,,,2659.0000,2740.0000,2680.0000,2740.0000,446.0000,836.0000,95.7900,76.8400,352.8000,886.5900,sortformer_stream,indicconformer_free__sortformer_stream
